hsa-let-7e,Colonic Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7e,Heart Failure,hsa-let-7e uperegulated human activation induced Heart Failure
hsa-let-7e,Lung Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7e,Lung Neoplasms,Studies by Takamizawa et al. and Yanaihara et al. have presented evidence that transcripts of certain let-7 homologs are significantly downregulated in human lung cancer and that low levels of let-7 correlate with poor prognosis.
hsa-let-7e,Lung Neoplasms,hsa-let-7e decrease abundance and negatively regulate the RAS gene.
hsa-let-7e,Lung Neoplasms,hsa-let-7e expression was frequently downregulated in the Lung Neoplasms
hsa-let-7e,Lung Neoplasms,Recent study demonstrated that the expression of let-7 was significantly reduced while the expression of RAS was dramatically increased in lung tumor tissues.
hsa-let-7e,Lung Neoplasms,hsa-let-7e expression correlates with poor survival of lung cancer patients
hsa-let-7e,Lung Neoplasms,hsa-let-7e reduced expression Lung Neoplasms
hsa-let-7e,"Muscular Disorders, Atrophic","dysregulation of hsa-let-7e can contribute to the Muscular Disorders, Atrophic"
hsa-let-7e,Neoplasms,let-7 family members have been suggested to serve as tumor suppressors by directly inhibiting the Hmg2A and RAS protooncogenes
hsa-let-7e,Neoplasms,Disrupting the pairing between let-7 and Hmga2
hsa-let-7e,Neoplasms,"Let-7/mir-98 expression is reduced in tumours, potentially contributing to elevated activity of the Ras pathway and effects on growth control."
hsa-let-7f,Colonic Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7f,Heart Failure,hsa-let-7f uperegulated human activation induced Heart Failure
hsa-let-7f,Lung Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7f,Lung Neoplasms,Studies by Takamizawa et al. and Yanaihara et al. have presented evidence that transcripts of certain let-7 homologs are significantly downregulated in human lung cancer and that low levels of let-7 correlate with poor prognosis.
hsa-let-7f,Lung Neoplasms,hsa-let-7f decrease abundance and negatively regulate the RAS gene.
hsa-let-7f,Lung Neoplasms,hsa-let-7f expression was frequently downregulated in the Lung Neoplasms
hsa-let-7f,Lung Neoplasms,Recent study demonstrated that the expression of let-7 was significantly reduced while the expression of RAS was dramatically increased in lung tumor tissues.
hsa-let-7f,Lung Neoplasms,let-7a-1 expression correlates with poor survival of lung cancer patients
hsa-let-7f,Lung Neoplasms,hsa-let-7f reduced expression Lung Neoplasms
hsa-let-7f,Neoplasms,let-7 family members have been suggested to serve as tumor suppressors by directly inhibiting the Hmg2A and RAS protooncogenes
hsa-let-7f,Neoplasms,Disrupting the pairing between let-7 and Hmga2
hsa-let-7f,Neoplasms,"Let-7/mir-98 expression is reduced in tumours, potentially contributing to elevated activity of the Ras pathway and effects on growth control."
hsa-let-7f,Breast Neoplasms,"let-7a-2, 7a-3, 7d, 7f-2 downregulated in breast cancer"
hsa-let-7g,Colonic Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7g,Lung Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7g,Lung Neoplasms,Studies by Takamizawa et al. and Yanaihara et al. have presented evidence that transcripts of certain let-7 homologs are significantly downregulated in human lung cancer and that low levels of let-7 correlate with poor prognosis.
hsa-let-7g,Lung Neoplasms,decreased abundance; negatively regulate the RAS gene.
hsa-let-7g,Lung Neoplasms,hsa-let-7g expression was frequently downregulated in the Lung Neoplasms
hsa-let-7g,Lung Neoplasms,Recent study demonstrated that the expression of let-7 was significantly reduced while the expression of RAS was dramatically increased in lung tumor tissues.
hsa-let-7g,Lung Neoplasms,let-7a-1 expression correlates with poor survival of lung cancer patients
hsa-let-7g,Lung Neoplasms,hsa-let-7g reduced expression Lung Neoplasms
hsa-let-7g,Neoplasms,let-7 family members have been suggested to serve as tumor suppressors by directly inhibiting the Hmg2A and RAS protooncogenes
hsa-let-7g,Neoplasms,Disrupting the pairing between let-7 and Hmga2
hsa-let-7g,Neoplasms,"Let-7/mir-98 expression is reduced in tumours, potentially contributing to elevated activity of the Ras pathway and effects on growth control."
hsa-let-7i,Colonic Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7i,Lung Neoplasms,"Furthermore, a reduction in the expression of let-7 was associated with lung cancers and in particular with reduced survival./ Mayr et al. demonstrated that a chromosomal translocation at 12q5 disrupts let-7 expression and consequently curtails inhibition of the oncogene High Mobility Group A2 (Hmga2). Let-7 has also been implicated in the development of colon cancers and the progression of colorectal cancers."
hsa-let-7i,Lung Neoplasms,Studies by Takamizawa et al. and Yanaihara et al. have presented evidence that transcripts of certain let-7 homologs are significantly downregulated in human lung cancer and that low levels of let-7 correlate with poor prognosis.
hsa-let-7i,Lung Neoplasms,hsa-let-7i decrease abundance and negatively regulate the RAS gene.
hsa-let-7i,Lung Neoplasms,hsa-let-7i expression was frequently downregulated in the Lung Neoplasms
hsa-let-7i,Lung Neoplasms,Recent study demonstrated that the expression of let-7 was significantly reduced while the expression of RAS was dramatically increased in lung tumor tissues.
hsa-let-7i,Lung Neoplasms,hsa-let-7i expression correlates with poor survival of lung cancer patients
hsa-let-7i,Lung Neoplasms,hsa-let-7i reduced expression Lung Neoplasms
hsa-let-7i,"Muscular Disorders, Atrophic","dysregulation of hsa-let-7i can contribute to the Muscular Disorders, Atrophic"
hsa-let-7i,Neoplasms,let-7 family members have been suggested to serve as tumor suppressors by directly inhibiting the Hmg2A and RAS protooncogenes
hsa-let-7i,Neoplasms,Disrupting the pairing between let-7 and Hmga2
hsa-let-7i,Neoplasms,"Let-7/mir-98 expression is reduced in tumours, potentially contributing to elevated activity of the Ras pathway and effects on growth control."
hsa-mir-100,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-100 can contribute to the Muscular Disorders, Atrophic"
hsa-mir-101,Lung Neoplasms,hsa-mir-101 expression was frequently downregulated in the Lung Neoplasms
hsa-mir-103a,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-103a can contribute to the Muscular Disorders, Atrophic"
hsa-mir-103a,Myotonic Dystrophy,"These results support a role for miRNAs in DM1 pathogenesis, and, in particular, highlight mir-107 and mir-103 as attractive candidates for binding to DMPK."
hsa-mir-106a,Colonic Neoplasms,"Indeed, in human solid tumors, mir-106a expression is increased in colon, pancreas, and prostate tumors."
hsa-mir-106a,Colonic Neoplasms,hsa-mir-106a is overexpress in Colonic Neoplasms
hsa-mir-106a,Lung Neoplasms,hsa-mir-106a is upregulation in Lung Neoplasms
hsa-mir-106a,Pancreatic Neoplasms,hsa-mir-106a is overexpress in Pancreatic Neoplasms
hsa-mir-106a,Pancreatic Neoplasms,"Indeed, in human solid tumors, mir-106a expression is increased in colon, pancreas, and prostate tumors."
hsa-mir-106a,Prostatic Neoplasms,"Indeed, in human solid tumors, mir-106a expression is increased in colon, pancreas, and prostate tumors."
hsa-mir-106a,Prostatic Neoplasms,hsa-mir-106a is overexpress in Prostatic Neoplasms
hsa-mir-106b,Heart Failure,hsa-mir-106b uperegulated human activation induced Heart Failure
hsa-mir-106b,Schizophrenia,hsa-mir-106b is upregulation in Schizophrenia
hsa-mir-107,Colonic Neoplasms,hsa-mir-107 is overexpress in Colonic Neoplasms
hsa-mir-107,Heart Failure,hsa-mir-107 expression was frequently downregulated in the Heart Failure
hsa-mir-107,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-107 can contribute to the Muscular Disorders, Atrophic"
hsa-mir-107,Myotonic Dystrophy,"These results support a role for miRNAs in DM1 pathogenesis, and, in particular, highlight mir-107 and mir-103 as attractive candidates for binding to DMPK."
hsa-mir-107,Pancreatic Neoplasms,hsa-mir-107 is overexpress in Pancreatic Neoplasms
hsa-mir-107,Stomach Neoplasms,hsa-mir-107 is overexpress in Stomach Neoplasms
hsa-mir-10b,Breast Neoplasms,"mir-10b downregulated in breast cancer (Iorio et al., 2005);"
hsa-mir-10b,Breast Neoplasms,hsa-mir-10b expression was frequently downregulated in the Breast Neoplasms
hsa-mir-10b,Heart Failure,hsa-mir-10b uperegulated human activation induced Heart Failure
hsa-mir-1,"Arrhythmias, Cardiac",the finding that increasing or decreasing miR-1 expression causes lethal cardiac arrhythmias highlights not only the exquisite sensitivity of the heart to the levels of expression of this miRNA but also poses significant hurdles to the possible therapeutic manipulation of miR-1 levels in the settings of cardiac conduction abnormalities or myocardial repair.
hsa-mir-1,"Arrhythmias, Cardiac",These data strongly indicate that miR-1 is an arrhythmogenic or proarrhythmic factor that is detrimental to the ischemic heart. Delivery of miR-1 into healthy hearts was also arrhythmogenic.
hsa-mir-1,"Cardiomyopathy, Hypertrophic","Significantly,the muscle-specific microRNA-1 (miR-1) was singularly downregulatedas early as day 1, persisting through day7, after aortic constriction Cinduced hypertrophy in a mouse model."
hsa-mir-1,"Cardiomyopathy, Hypertrophic","The researchers showed that expression of miR-1 and another muscle-specific miRNA, miR-133, is decreased in human and mouse hypertrophic heart tissue."
hsa-mir-1,"Cardiomyopathy, Hypertrophic","hsa-mir-1 expression was frequently downregulated in the Cardiomyopathy, Hypertrophic"
hsa-mir-1,"Cardiomyopathy, Hypertrophic","miR-1 is overexpressed in patients with coronary artery disease and that overexpression of miR-1 in a rat model of cardiac infarction exacerbated arrhythmogenesis. Cardiac hypertrophy may also be regulated by miR-1, which is significantly down-regulated in hypertrophic tissue."
hsa-mir-1,"Cardiomyopathy, Hypertrophic","We found that miR-133 expression in diseased ventricles and atria was reduced by 50% compared to that in controls. We observed a similar expression pattern for miR-1. Taken together, the murine and human data indicate an inverse correlation between miR-133 and miR-1 expression and myocardial hypertrophy."
hsa-mir-1,Coronary Artery Disease,"miR-1 is overexpressed in patients with coronary artery disease and that overexpression of miR-1 in a rat model of cardiac infarction exacerbated arrhythmogenesis. Cardiac hypertrophy may also be regulated by miR-1, which is significantly down-regulated in hypertrophic tissue."
hsa-mir-1,Coronary Artery Disease,hsa-mir-1 elevated expression Coronary Artery Disease
hsa-mir-1,Coronary Artery Disease,hsa-mir-1 is overexpress in Coronary Artery Disease
hsa-mir-1,Heart Failure,hsa-mir-1 uperegulated human activation induced Heart Failure
hsa-mir-1,Musculoskeletal Abnormalities,"Studies performed to determine whether skeletal muscle hypertrophy affects miRNA expression showed that miR-1 and miR-133 were decreased, suggesting that these muscle-specific miRNAs may contribute to regulating the initial response of skeletal muscle to functional overload."
hsa-mir-1,"Heart Defects, Congenital","the deletion or downregulation of hsa-mir-1 results in increased expression of Heart Defects, Congenital."
hsa-mir-122,"Carcinoma, Hepatocellular","hsa-mir-122 inhibite CAT-1 Carcinoma, Hepatocellular"
hsa-mir-122,Hepatitis,"Although miRNA regulation of cellular target genes through 3??UTR binding seems to be only negative, the hepatitis C virus (HCV) has creatively made use of the liver-specific and abundantly expressed miR-122 to promote viral replication."
hsa-mir-122,Hepatitis C,interaction with hsa-mir-122 regions of Hepatitis C help its replication
hsa-mir-122,Lipid Metabolism Disorders,Inhibition of miR-122 resulted in decreased levels of cholesterol in the plasma and improved liver function in obese mice.
hsa-mir-124,Lung Neoplasms,"mir-124, mir-183, mir-223, mir-29 mir-124a-3 downregulated in lung cancer (Yanaihara et al., 2006);"
hsa-mir-125a,Breast Neoplasms,hsa-mir-125a expression was frequently downregulated in the Breast Neoplasms
hsa-mir-125a,Breast Neoplasms,"mir-125a, b1, b2 downregulated in breast cancer (Iorio et al., 2005);"
hsa-mir-125a,"Carcinoma, Hepatocellular","hsa-mir-125a expression was frequently downregulated in the Carcinoma, Hepatocellular"
hsa-mir-125a,"Carcinoma, Hepatocellular","Independent observations showed that the expression of miRNAs let-7e, 125a and 99b, located at 19q13.4, were considerably lower in HCC compared to nontumor liver [59] and [65]. Given that miRNA-125a targets expression of the mitochondrial tumor suppressor gene, MTSG1, and RAR|谩, chromosomal instability in and around FRA19A may extinguish expression of these tumor suppressor genes."
hsa-mir-125a,Heart Failure,hsa-mir-125a uperegulated human activation induced Heart Failure
hsa-mir-125a,Lung Neoplasms,hsa-mir-125a expression was frequently downregulated in the Lung Neoplasms
hsa-mir-125a,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-125a can contribute to the Muscular Disorders, Atrophic"
hsa-mir-125b,Breast Neoplasms,hsa-mir-125b expression was frequently downregulated in the Breast Neoplasms
hsa-mir-125b,Breast Neoplasms,"mir-125a, b1, b2 downregulated in breast cancer (Iorio et al., 2005);"
hsa-mir-125b,Breast Neoplasms,hsa-mir-125b expression was frequently downregulated in the Breast Neoplasms
hsa-mir-125b,Breast Neoplasms,the deletion or downregulation of hsa-mir-125b results in increased expression of Breast Neoplasms.
hsa-mir-125b,"Dermatitis, Atopic",The level of this miRNA significantly (p<0.001 for both) decreased both in psoriasis and atopic eczema.
hsa-mir-125b,"Leukemia, B-Cell","In a precursor B-cell acute lymphoblastic leukemia, an insertion of miR-125b-1 into a rearranged immunoglobulin heavy chain locus was described."
hsa-mir-125b,"Leukemia, B-Cell","It is of note that insertion of miR-125b-1 into a rearranged immunoglobulin heavy chain gene locus was recently reported in a patient with precursor B-cell acute lymphoblastic leukemia, though the expression miR-125b-1 was not investigated."
hsa-mir-125b,Lung Neoplasms,the deletion or downregulation of hsa-mir-125b results in increased expression of Lung Neoplasms.
hsa-mir-125b,Ovarian Neoplasms,the deletion or downregulation of hsa-mir-125b results in increased expression of Ovarian Neoplasms.
hsa-mir-125b,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,an insertion of pre-miRNA into the immunoglobulin heavy-chain locus
hsa-mir-125b,Psoriasis,The level of this miRNA significantly (p<0.001 for both) decreased both in psoriasis and atopic eczema.
hsa-mir-125b,Uterine Cervical Neoplasms,the deletion or downregulation of hsa-mir-125b results in increased expression of Uterine Cervical Neoplasms.
hsa-mir-126,Heart Failure,hsa-mir-126 uperegulated human activation induced Heart Failure
hsa-mir-126,Heart Failure,hsa-mir-126 expression was frequently downregulated in the Heart Failure
hsa-mir-126,"Hepatitis, Chronic","hsa-mir-126 expression was frequently downregulated in the Hepatitis, Chronic"
hsa-mir-126,Lung Neoplasms,hsa-mir-126 expression was frequently downregulated in the Lung Neoplasms
hsa-mir-126,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-126 can contribute to the Muscular Disorders, Atrophic"
hsa-mir-126,Precursor B-Cell Lymphoblastic Leukemia-Lymphoma,hsa-mir-126 strongly expressed Precursor B-Cell Lymphoblastic Leukemia-Lymphoma
hsa-mir-127,Breast Neoplasms,hsa-mir-127 is upregulation in Breast Neoplasms
hsa-mir-127,Colonic Neoplasms,"Human miR-127 is embedded in a CpG island and is silenced in several human cancers including bladder, prostate and colon cancer and has been suggested to play a role as a possible tumour suppressor gene."
hsa-mir-127,Neoplasms,"For example, mir-127, which is generally expressed in normal cells but absent in cancer cells, was markedly induced after treatment. Intriguingly, a predicted target of mir-127, BCL6, was translationally downregulated after treatment."
hsa-mir-127,Prostatic Neoplasms,"Human miR-127 is embedded in a CpG island and is silenced in several human cancers including bladder, prostate and colon cancer and has been suggested to play a role as a possible tumour suppressor gene."
hsa-mir-127,Thyroid Neoplasms,"three miRNAs showed significantly more underexpression compared to the other downregulated miRNAs. These miRNAs are as follows mir-127, mir-130a and mir-144."
hsa-mir-127,Urinary Bladder Neoplasms,"Human miR-127 is embedded in a CpG island and is silenced in several human cancers including bladder, prostate and colon cancer and has been suggested to play a role as a possible tumour suppressor gene."
hsa-mir-128,Colonic Neoplasms,hsa-mir-128 is overexpress in Colonic Neoplasms
hsa-mir-128,Lung Neoplasms,hsa-mir-128 is overexpress in Lung Neoplasms
hsa-mir-128,Pancreatic Neoplasms,hsa-mir-128 is overexpress in Pancreatic Neoplasms
hsa-mir-129,Heart Failure,hsa-mir-129 uperegulated human activation induced Heart Failure
hsa-mir-130a,Heart Failure,hsa-mir-130a uperegulated human activation induced Heart Failure
hsa-mir-130a,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-130a can contribute to the Muscular Disorders, Atrophic"
hsa-mir-130a,Thyroid Neoplasms,"three miRNAs showed significantly more underexpression compared to the other downregulated miRNAs. These miRNAs are as follows mir-127, mir-130a and mir-144."
hsa-mir-130b,Heart Failure,hsa-mir-130b expression was frequently downregulated in the Heart Failure
hsa-mir-132,Breast Neoplasms,"miR-132, previously shown to be differentially upregulated in six solid cancer types (breast, colon, lung, pancreas, prostate, and stomach carcinomas)"
hsa-mir-132,Colonic Neoplasms,"miR-132, previously shown to be differentially upregulated in six solid cancer types (breast, colon, lung, pancreas, prostate, and stomach carcinomas)"
hsa-mir-132,Heart Failure,hsa-mir-132 uperegulated human activation induced Heart Failure
hsa-mir-132,Lung Neoplasms,"miR-132, previously shown to be differentially upregulated in six solid cancer types (breast, colon, lung, pancreas, prostate, and stomach carcinomas)"
hsa-mir-132,"Muscular Disorders, Atrophic","dysregulation of hsa-mir-132 can contribute to the Muscular Disorders, Atrophic"
hsa-mir-132,Pancreatic Neoplasms,"miR-132, previously shown to be differentially upregulated in six solid cancer types (breast, colon, lung, pancreas, prostate, and stomach carcinomas)"
hsa-mir-132,Prostatic Neoplasms,"miR-132, previously shown to be differentially upregulated in six solid cancer types (breast, colon, lung, pancreas, prostate, and stomach carcinomas)"
hsa-mir-132,Stomach Neoplasms,"miR-132, previously shown to be differentially upregulated in six solid cancer types (breast, colon, lung, pancreas, prostate, and stomach carcinomas)"
hsa-mir-133a,"Arrhythmias, Cardiac","These results suggest an active role for miR-133 in the inhibition of cardiac hypertrophy. Xiao et al. reported miR-133 to play a role in cardiac conductance abnormalities during diabetes by lowering the protein levels of ether-a-go-go篓Crelated gene (ERG), which encodes a key K+ channel (IKr) responsible for rapid delayed rectifier K+ current in cardiac cells."
hsa-mir-133a,"Arrhythmias, Cardiac",miR-133 was shown to inhibit the expression of ERG (ether-a-go-go-related gene) and cause depression of the potassium channel I(Kr). This inhibition contributed to long QT syndrome and arrhythmia in a diabetic rat model.
hsa-mir-133a,"Cardiomyopathy, Hypertrophic","These results suggest an active role for miR-133 in the inhibition of cardiac hypertrophy. Xiao et al. reported miR-133 to play a role in cardiac conductance abnormalities during diabetes by lowering the protein levels of ether-a-go-go篓Crelated gene (ERG), which encodes a key K+ channel (IKr) responsible for rapid delayed rectifier K+ current in cardiac cells."
